Data
1.776894695
1.781862777
8.611679713
1.142338763
1.839461473
3.251352743
7.181924999
0.479216548
12694.46875
12689.56836
5.15E+13
1.839432419
1.126357647
4.517896833
8.999948688
5.243695966
2.815743316
2.672416562
2.472638261
4.148768795
1.626123943
9.458912974
6.595735648
0.672153553
3.784371614
1.865293244
0.1953125
512.5322876
2.521746656
4.48
2.938892822
2.351145648
4.724382197
4.48
4.724382197
9.629649722
4.48
4.48
4.114387173
2.938821762
5.63732589
7.531365283
4.721478118
5.263228868
4.724382197
1.547439556
4.48
7.529939864
2.424457986
5.877498659
2.442824198
7.529939864
2.351217394
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
2.93874933
4.724382197
2.359887164
4.48
5.877539164
2.45E+14
2
2
2
2
2.522598882
2
1.128474577
4.132767252
1.842217249
6.46E+13
1.546327695
6.46E+13
1.546327695
4.132767252
1.842217249
9627267434
1.14794372
9627267434
1.14794372
9627267434
1.14794372
9627267434
1.14794372
1.578192163
1.836799232
93952496
3.587324687
1.163744963
4.48
1.135814938
6.312736876
8.968311717
4.39E+12
9.413712328
9.449829954
2
2
2
5.516426537
2
2
2
2.514519785
9.439548658
1.546327695
131
5.877471754
5.877471754
2
2.524354897
2
5.877471754
2
3.851859889
2449473536
1.546327695
7.737197775
1.175494358
1.175494358
3.851859889
4.465277128
2.825969286
5.877474557
5.877471754
3.673419846
3.673419846
2.524354897
34.75
2
2.524354897
2.625
2.524354897
3.851859889
1.246774143
1.175494358
3.851859889
1.793662343
9.179115295
3.851859889
1.175494358
1.175494358
1.793662343
3.32464318
3.851859889
3.851859889
2.825969286
2.825969286
1.546327695
8.5625
3.851859889
7.346839693
7.346839693
1.842217249
2128
5.487979341
2.625
2.524354897
3.851859889
4.64E+11
1.14794372
1.14794372
1.14794372
1.275494288
1.14794372
1.14794372
1.14794372
4.27E+12
5.739718599
5.739718599
1.279197535
5.739718599
4.31124776
1.14794372
1.14794372
1.279197535
1.14794372
1.14794372
1.14794372
1.14794372
1.14794372
2.295887439
1.14794372
1.14794372
1.14794372
1.14794372
1.14794372
1.14794372
1.14794372
1.14794372
1.227867851
1.14794372
1.14794372
1.14794372
1.14794372
1.14794372
1.14794372
1.14794372
1.14794372
1.14794372
2.847472323
1.14794372
1.434929627
1.434929627
1.434929627
1.434929627
1.653389384
2.938735878
2.938735878
2.938735878
2.938735878
1.653389384
1.836799232
1.836799232
1.836799232
9.183549616
1.836799232
2.295887439
2.295887439
2.295887439
2.295887439
2.295887439
7.859433721
1.546327695
3.587324687
1.546327695
3.587324687
1.546327695
1.546327695
3.587324687
1.546327695
1.359439666
3.587324687
1.175494358
4.48
1.175494358
4.48
1.175494358
1.175494358
4.48
1.175494358
7.592786213
4.48
2.351663826
6.244934218
6.312736876
8.968311717
2.351663826
6.244934218
6.312736876
8.968311717
2.351663826
6.244934218
2.268749787
4.591774879
2.348557141
2.295887439
2.268749787
4.591774879
2.348557141
2.295887439
2.268749787
4.591774879
2.348557141
2.295887439
2.268749787
4.591774879
2.348557141
2.295887439
2.351663826
6.244934218
6.312736876
8.968311717
2.351663826
6.244934218
0.535439625
6.312736876
8.968311717
2.348557141
2.295887439
9.439548658
3.122631771
9.413712328
9.449829954
9.439548658
3.122631771
9.413712328
9.449829954
9.439548658
3.122631771
1.836799232
9.558916432
5.739718599
4.668544436
1.836799232
9.558916432
5.739718599
4.668544436
1.836799232
9.558916432
5.739718599
4.668544436
1.836799232
9.558916432
5.739718599
4.668544436
9.439548658
3.122631771
9.413712328
9.449829954
9.439548658
3.122631771
7.643625316
9.413712328
9.449829954
5.74422665
4.668544436
1.14794372
1.14794372
2.755648847
1.546327695
7.98E+10
1.175494358
1.121387715
4.626924698
2.242775429
3.537552818
1.842217249
6.253629946
2.524354897
2.524354897
2.755648847
2.242775429
1.175494358
5.739718599
1.842217249
5.739718599
3.851859889
9.41E+12
1.121387715
0.244677734
2.524354897
2.524354897
2.755648847
9.183549616
1536
3.673419846
3.673419846
3.851859889
8.131516294
1.546327695
1.12259539
9.183549616
2.531188435
2.359887164
2.328125
9.183549616
4.513898372
1.434929627
2.634336436
1.546327695
37.25
1.546327695
1.434929627
1.836799232
0.143511475
9.439548658
8.3125
5.651938573
5.651938573
2.755648847
3.851977438
1.412984643
3.587324687
0.224341992
9.183549616
2.359887164
3.881952544
1.412984643
3.77E+14
2.825969286
4.316967637
9.439548658
1.547246455
2.951249537
7.237759166
9.439574866
1.547253221
2.825969286
7.862556419
1.528142657
9.439574866
1.528234492
548864
2.125
4.437342592
1.714118346
1.714118346
1.175494358
1.799977466
38144
1.714118346
1.469367939
34865152
1.175494358
2231369728
1.434929627
14287662592
2.869859255
6399512714
5.877471754
624951296
5.877471754
624951296
5.877471754
624951296
5.877471754
624951296
1.836799232
1.836799232
1.219727444
9.183549616
9.183549616
1.219727444
7.174648137
3571915648
7.174648137
3571915648
7.174648137
3571915648
3.587324687
999922736
1.469367939
1.245947341
1.469367939
1.245947341
1.836799232
548864
9.183549616
1536
2
1.778874318
2
1.778874318
2
1.778874318
2
1.778874318
7.174648137
7.174648137
2
3.587324687
3.587324687
2
2.755648847
2.644862289
2
8576
2
8576
2.755648847
2.644862289
7.174648137
7.174648137
2
3.587324687
3.587324687
2
1.836799232
1.133367956
9.183549616
2.531188435
1.836799232
548864
9.183549616
1536
7.174648137
1.491853944
7.174648137
3571915648
3.587324687
3.587324687
2
1.836799232
1.133367956
9.183549616
2.531188435
2.938735878
1572864
1.469367939
35127296
1.836799232
548864
9.183549616
1536
2.938735878
14155776
7.174648137
1.491853944
3.587324687
1.469367939
1.46E+14
1.836799232
1.133367956
9.183549616
2.531188435
2.938735878
2.938735878
4.93E+13
1.469367939
1.469367939
4.93E+13
1.836799232
548864
9.183549616
1536
2.938735878
2.938735878
4.93E+13
1.469367939
1.469367939
4.93E+13
1.836799232
1.133367956
9.183549616
2.531188435
2.938735878
1.111428314
2.938735878
1.469367939
1.111428314
1.469367939
1.836799232
548864
9.183549616
1536
2.3125
2.938735878
2.938735878
2.3125
1.469367939
1.469367939
2.524354897
3.761581923
2.34375
2.938735878
2.938735878
2.34375
1.469367939
1.469367939
1.842217249
1.168671437
2
8576
2.524354897
68
2.524354897
68
2
864
2.524354897
1.114183343
1.842217249
2176
2.524354897
2
1.951563915
7.346839693
1.285696946
7.346839693
7.346839693
7.346839693
5.877471754
1.285696946
5.877471754
5.877471754
5.877471754
1.842217249
1.692496147
2
2
5.877471754
2
2
1.842217249
2.946756685
2.938735878
4.473255326
2.524354897
5.877471754
1.676329424
1.469367939
1.469367939
5.877471754
2.295887439
1.868226236
3.673419846
1.184677944
1.175494358
2.295887439
6.896192652
1.842217249
1.179383463
64372
1.836799232
4.591774879
4.591774879
924576
7.346839693
1.842217249
1.179383463
1.14794372
2.726332884
5.739718599
5.739718599
4.93E+13
5.739718599
1.12655382
5.739718599
1.14794372
1.285696946
1.14794372
1.14794372
1.14794372
1.14794372
1.14794372
1.346782386
1.14794372
1.118834938
1.14794372
1.14794372
1.14794372
1.14794372
1.14794372
1.14794372
8.93E+11
1.14794372
1.14794372
1.14794372
1.14794372
1.14794372
1.14794372
1.14794372
2.479558396
1.14794372
1524713398
1.434929627
8.924416761
2.938735878
1.836799232
1.836799232
1.836799232
2.46875
1.836799232
1.836799232
1.836799232
2.295887439
2.295887439
2.295887439
2.295887439
6.428484732
2.295887439
2.295887439
1.546327695
3.587324687
1.546327695
3.587324687
1.546327695
3.587324687
1.546327695
2.39625
3.587324687
3.587324687
1.546327695
3.587324687
1.546327695
1.175494358
4.48
1.175494358
4.48
1.175494358
4.48
1.175494358
2.125
4.48
4.48
1.175494358
4.48
1.175494358
2.351663826
6.244934218
6.312736876
8.968311717
2.351663826
6.244934218
6.312736876
8.968311717
2.351663826
6.244934218
6.312736876
8.968311717
2.351663826
6.244934218
3.31E-01
6.312736876
8.968311717
6.312736876
8.968311717
2.351663826
6.244934218
6.312736876
8.968311717
2.351663826
6.244934218
2.348557141
2.295887439
2.268749787
4.591774879
9.439548658
3.122631771
9.413712328
9.449829954
9.439548658
3.122631771
9.413712328
9.449829954
9.439548658
3.122631771
9.413712328
9.449829954
9.439548658
3.122631771
3.67E-01
9.413712328
9.449829954
9.413712328
9.449829954
9.439548658
3.122631771
9.413712328
9.449829954
9.439548658
3.122631771
5.739718599
4.668544436
1.836799232
9.558916432
2.35121542
1.789178136
4.48
4.48
4.724382197
6.162975822
4.48
4.724382197
3.761581923
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.724382197
6.185317621
4.48
2.93874933
6.816336122
7.529939864
2.442824198
5.877498659
2.442824198
2.35121542
2.289932569
4.48
4.48
4.724382197
3.944345262
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
4.48
